order_id,customer_state,seller_state,product_category,price,freight_value,n_items,distance_km,purchase_dow,purchase_month,days_to_next_holiday,is_near_holiday,state_gdp,state_urbanization,review_score,is_late
ord_005914,SP,MA,health_beauty,6.17,1.21,1,1515.0,6,10,2,1,58000,0.96,3,0
ord_005915,RS,RS,bed_bath_table,284.27,30.73,3,49.0,1,8,13,0,41000,0.85,5,0
ord_005916,BA,SP,housewares,73.64,7.68,1,1755.0,0,3,26,0,21000,0.72,5,0
ord_005917,BA,MG,watches_gifts,156.89,24.35,1,2351.0,2,12,27,0,21000,0.72,1,1
ord_005918,ES,SP,computers_accessories,232.41,23.98,1,2588.0,1,3,10,0,30000,0.83,3,0
ord_005919,SP,CE,furniture_decor,77.71,35.62,1,1839.0,5,2,1,1,58000,0.96,2,0
ord_005920,RJ,BA,housewares,158.39,17.17,1,477.0,4,10,6,0,46000,0.97,3,0
ord_005921,SP,MG,health_beauty,289.49,61.18,3,2839.0,2,11,27,0,58000,0.96,5,0
ord_005922,SC,RJ,bed_bath_table,182.35,25.07,2,2043.0,6,3,18,0,44000,0.84,5,0
ord_005923,SP,MA,health_beauty,136.08,20.86,2,2042.0,0,4,20,0,58000,0.96,1,0
ord_005924,MG,PR,bed_bath_table,181.34,10.34,2,1777.0,5,3,5,1,32000,0.85,2,1
ord_005925,SP,MG,toys,200.53,10.84,1,805.0,6,7,26,0,58000,0.96,5,0
ord_005926,DF,RJ,watches_gifts,93.82,8.67,2,1710.0,0,6,19,0,88000,0.97,3,0
ord_005927,DF,SP,health_beauty,294.22,35.18,1,1857.0,0,7,23,0,88000,0.97,4,0
ord_005928,GO,SC,housewares,116.68,9.95,2,1413.0,1,4,11,0,29000,0.9,5,0
ord_005929,SP,RS,computers_accessories,209.93,31.59,1,732.0,3,9,12,0,58000,0.96,5,0
ord_005930,MA,ES,health_beauty,39.75,6.77,1,2510.0,2,4,0,1,14000,0.63,3,0
ord_005931,SP,MG,auto,97.82,57.67,1,1624.0,3,5,13,0,58000,0.96,2,0
ord_005932,SP,RS,auto,50.67,39.04,1,2332.0,5,6,22,0,58000,0.96,4,0
ord_005933,SP,MG,toys,145.13,17.92,2,436.0,2,2,0,1,58000,0.96,5,0
ord_005934,SP,BA,garden_tools,36.46,49.51,1,1763.0,6,5,26,0,58000,0.96,4,0
ord_005935,MG,RJ,housewares,182.57,25.04,1,514.0,0,11,15,0,32000,0.85,4,0
ord_005936,SP,ES,garden_tools,154.69,31.74,2,2427.0,1,4,22,0,58000,0.96,5,0
ord_005937,RJ,SP,housewares,87.23,5.69,1,1985.0,1,3,15,0,46000,0.97,5,0
ord_005938,PR,PR,health_beauty,194.84,16.93,1,293.0,0,9,20,0,43000,0.85,2,0
ord_005939,DF,GO,health_beauty,39.96,7.52,1,3121.0,1,3,22,0,88000,0.97,5,0
ord_005940,PR,BA,garden_tools,181.71,48.55,1,1245.0,0,9,17,0,43000,0.85,5,0
ord_005941,RS,RJ,computers_accessories,44.49,5.47,2,1526.0,1,1,17,0,41000,0.85,1,1
ord_005942,SP,SC,toys,58.61,3.25,2,2439.0,2,3,7,0,58000,0.96,4,0
ord_005943,DF,SP,health_beauty,232.84,29.25,1,1823.0,0,7,8,0,88000,0.97,5,0
ord_005944,SP,SP,computers_accessories,236.0,42.39,2,245.0,3,11,23,0,58000,0.96,4,0
ord_005945,SP,BA,bed_bath_table,144.37,13.55,1,3131.0,5,8,6,0,58000,0.96,5,0
ord_005946,SP,DF,sports_leisure,434.19,22.04,1,2317.0,3,2,18,0,58000,0.96,5,0
ord_005947,PR,SP,health_beauty,313.6,67.95,1,737.0,0,7,23,0,43000,0.85,5,0
ord_005948,RJ,CE,sports_leisure,86.5,16.8,1,907.0,3,1,17,0,46000,0.97,4,0
ord_005949,PR,RJ,watches_gifts,43.52,10.82,3,2823.0,2,2,15,0,43000,0.85,4,0
ord_005950,RJ,PE,bed_bath_table,182.31,14.06,1,439.0,5,3,9,0,46000,0.97,5,0
ord_005951,RJ,BA,health_beauty,120.65,22.38,3,1777.0,4,11,3,1,46000,0.97,5,0
ord_005952,RJ,PE,watches_gifts,159.4,16.17,2,2927.0,1,11,4,1,46000,0.97,1,1
ord_005953,SP,DF,health_beauty,170.13,25.6,2,2551.0,0,1,23,0,58000,0.96,4,0
ord_005954,RJ,PA,housewares,53.36,10.64,1,635.0,3,5,4,1,46000,0.97,2,0
ord_005955,PR,RS,garden_tools,40.42,30.06,2,2447.0,3,12,11,0,43000,0.85,5,0
ord_005956,MG,SP,toys,161.79,23.15,2,1408.0,0,6,27,0,32000,0.85,5,0
ord_005957,SP,RJ,health_beauty,158.04,16.41,3,2914.0,3,5,8,0,58000,0.96,5,0
ord_005958,PR,BA,health_beauty,28.85,2.34,3,1961.0,5,6,10,0,43000,0.85,3,0
ord_005959,SP,SP,toys,58.48,11.38,2,55.0,6,7,3,1,58000,0.96,5,1
ord_005960,SP,PE,furniture_decor,40.62,35.76,2,325.0,5,3,14,0,58000,0.96,5,0
ord_005961,SP,SP,computers_accessories,109.0,16.99,3,298.0,0,9,5,1,58000,0.96,1,1
ord_005962,MG,GO,computers_accessories,97.47,18.38,2,1497.0,1,4,18,0,32000,0.85,5,0
ord_005963,SP,MG,housewares,15.62,2.17,3,2399.0,0,7,1,1,58000,0.96,4,0
ord_005964,PR,ES,computers_accessories,109.73,8.41,3,1808.0,3,9,11,0,43000,0.85,4,0
ord_005965,SP,CE,bed_bath_table,129.15,6.77,1,2772.0,1,11,21,0,58000,0.96,1,1
ord_005966,BA,RJ,bed_bath_table,134.3,16.98,3,400.0,0,9,14,0,21000,0.72,5,0
ord_005967,SP,PR,bed_bath_table,40.82,10.13,1,1236.0,3,10,18,0,58000,0.96,5,0
ord_005968,RS,SP,sports_leisure,100.05,24.47,1,2033.0,4,1,9,0,41000,0.85,5,0
ord_005969,BA,DF,garden_tools,255.78,68.49,2,2210.0,0,7,28,0,21000,0.72,5,0
ord_005970,RJ,DF,auto,59.2,28.22,2,1757.0,1,4,23,0,46000,0.97,4,0
ord_005971,SP,SP,computers_accessories,246.02,44.1,2,103.0,4,1,4,1,58000,0.96,5,0
ord_005972,MG,SP,bed_bath_table,70.2,15.2,1,508.0,3,9,26,0,32000,0.85,5,0
ord_005973,MA,RJ,bed_bath_table,213.11,35.3,2,2319.0,5,8,9,0,14000,0.63,3,1
ord_005974,PA,SP,garden_tools,156.75,55.43,1,2921.0,0,11,10,0,19000,0.68,5,1
ord_005975,SP,DF,furniture_decor,105.79,32.58,2,2646.0,3,10,19,0,58000,0.96,4,0
ord_005976,BA,SP,garden_tools,138.62,75.71,3,2334.0,3,6,14,0,21000,0.72,1,1
ord_005977,RJ,CE,housewares,197.43,31.15,1,2139.0,2,10,16,0,46000,0.97,2,0
ord_005978,SP,PA,garden_tools,34.52,24.67,1,2539.0,4,5,20,0,58000,0.96,5,0
ord_005979,PR,PE,health_beauty,271.91,25.35,1,2553.0,3,7,16,0,43000,0.85,3,0
ord_005980,MG,RS,garden_tools,141.87,48.26,1,320.0,6,2,4,1,32000,0.85,4,0
ord_005981,MG,SP,housewares,41.13,5.08,1,1338.0,1,5,2,1,32000,0.85,5,0
ord_005982,DF,DF,computers_accessories,197.63,46.25,1,311.0,5,7,17,0,88000,0.97,1,0
ord_005983,SP,SC,housewares,112.52,18.21,2,2767.0,5,5,0,1,58000,0.96,2,0
ord_005984,PR,PA,furniture_decor,165.98,46.13,1,2359.0,6,4,24,0,43000,0.85,1,1
ord_005985,RJ,RJ,watches_gifts,96.22,7.49,1,325.0,2,5,21,0,46000,0.97,4,0
ord_005986,SP,SP,toys,180.92,11.29,3,186.0,2,7,18,0,58000,0.96,5,0
ord_005987,RJ,MA,garden_tools,61.24,50.19,1,972.0,6,9,21,0,46000,0.97,4,0
ord_005988,CE,DF,auto,78.06,54.71,2,950.0,4,2,11,0,18000,0.75,5,1
ord_005989,MG,SP,computers_accessories,155.67,21.73,3,1854.0,6,9,0,1,32000,0.85,3,1
ord_005990,SP,SC,toys,274.52,26.74,3,1957.0,2,10,24,0,58000,0.96,1,0
ord_005991,PR,SP,garden_tools,105.31,34.72,2,1319.0,1,8,24,0,43000,0.85,5,0
ord_005992,PA,MG,bed_bath_table,186.82,28.4,3,2051.0,4,2,18,0,19000,0.68,5,0
ord_005993,PE,RJ,computers_accessories,175.52,35.23,1,2356.0,6,10,23,0,20000,0.8,5,0
ord_005994,MG,RJ,toys,262.02,36.87,3,823.0,6,4,2,1,32000,0.85,4,0
ord_005995,RJ,SP,computers_accessories,46.78,11.01,1,1137.0,5,6,6,0,46000,0.97,3,0
ord_005996,RS,SP,health_beauty,136.06,24.24,1,2330.0,6,3,6,0,41000,0.85,1,1
ord_005997,DF,RJ,watches_gifts,126.78,9.4,1,2989.0,4,7,16,0,88000,0.97,4,0
ord_005998,ES,SP,computers_accessories,136.1,9.92,2,2865.0,0,12,20,0,30000,0.83,5,0
ord_005999,DF,RJ,watches_gifts,68.65,11.0,1,676.0,5,11,7,0,88000,0.97,5,0
ord_006000,RJ,MG,bed_bath_table,107.58,22.65,2,1952.0,2,5,13,0,46000,0.97,4,1
ord_006001,SP,SC,bed_bath_table,212.06,33.22,1,2621.0,2,7,25,0,58000,0.96,3,0
ord_006002,MG,PR,watches_gifts,49.1,10.35,1,988.0,5,4,11,0,32000,0.85,1,0
ord_006003,SP,SP,auto,154.94,50.87,1,270.0,4,4,5,1,58000,0.96,5,0
ord_006004,SP,SP,watches_gifts,90.05,10.43,1,230.0,4,2,29,0,58000,0.96,5,0
ord_006005,MG,DF,auto,130.22,47.35,2,2222.0,2,6,24,0,32000,0.85,5,0
ord_006006,PR,GO,garden_tools,86.94,26.6,1,393.0,1,4,28,0,43000,0.85,5,0
ord_006007,ES,PA,sports_leisure,211.93,34.7,1,1208.0,6,4,19,0,30000,0.83,5,0
ord_006008,BA,CE,health_beauty,41.87,9.84,1,1191.0,4,3,20,0,21000,0.72,5,0
ord_006009,ES,RS,housewares,131.21,18.64,3,1514.0,3,3,5,1,30000,0.83,1,1
ord_006010,BA,GO,watches_gifts,224.37,28.07,1,632.0,2,2,20,0,21000,0.72,3,0
ord_006011,SC,RJ,toys,137.45,25.55,3,1566.0,1,8,25,0,44000,0.84,3,0
ord_006012,SP,BA,housewares,56.7,10.98,1,1870.0,4,1,20,0,58000,0.96,3,0
ord_006013,RS,CE,auto,54.96,42.25,1,377.0,4,1,24,0,41000,0.85,3,0
ord_006014,SP,BA,garden_tools,129.47,48.83,2,1173.0,5,12,1,1,58000,0.96,5,0
ord_006015,SP,RJ,housewares,22.02,3.48,1,814.0,5,4,19,0,58000,0.96,2,1
ord_006016,SP,RJ,housewares,159.5,24.22,2,3119.0,3,1,3,1,58000,0.96,3,0
ord_006017,DF,SP,bed_bath_table,29.88,7.36,2,678.0,6,8,14,0,88000,0.97,5,0
ord_006018,SC,RJ,toys,42.57,8.69,2,2120.0,4,7,2,1,44000,0.84,4,0
ord_006019,CE,DF,watches_gifts,307.25,65.44,3,1465.0,0,3,18,0,18000,0.75,5,0
ord_006020,PA,SC,garden_tools,270.57,97.67,2,1133.0,0,4,15,0,19000,0.68,3,1
ord_006021,GO,SP,bed_bath_table,78.97,14.18,2,2777.0,5,12,20,0,29000,0.9,1,0
ord_006022,SP,SC,health_beauty,235.18,12.97,1,2226.0,6,6,19,0,58000,0.96,5,0
ord_006023,GO,RJ,watches_gifts,57.07,7.06,1,2099.0,3,8,3,1,29000,0.9,3,1
ord_006024,DF,MG,computers_accessories,160.55,32.65,1,572.0,6,10,27,0,88000,0.97,5,0
ord_006025,GO,RJ,housewares,247.26,21.25,2,1051.0,5,8,12,0,29000,0.9,4,0
ord_006026,SP,MG,computers_accessories,64.92,15.68,1,1102.0,5,2,0,1,58000,0.96,5,0
ord_006027,SP,SC,watches_gifts,29.54,1.52,2,1560.0,3,7,28,0,58000,0.96,2,0
ord_006028,PE,SC,watches_gifts,119.37,19.3,2,2972.0,4,9,25,0,20000,0.8,4,0
ord_006029,SP,BA,health_beauty,62.43,4.18,1,1471.0,2,10,23,0,58000,0.96,5,0
ord_006030,RJ,RJ,toys,66.27,13.39,2,216.0,6,12,22,0,46000,0.97,5,0
ord_006031,RJ,PR,computers_accessories,42.34,7.34,1,506.0,0,9,2,1,46000,0.97,2,0
ord_006032,SP,SP,housewares,5.35,0.7,2,255.0,0,5,9,0,58000,0.96,1,0
ord_006033,SP,MG,watches_gifts,71.24,5.01,2,452.0,2,11,25,0,58000,0.96,5,0
ord_006034,MA,RS,toys,77.34,10.85,1,1359.0,1,4,2,1,14000,0.63,3,1
ord_006035,GO,PR,furniture_decor,56.89,24.56,2,3107.0,4,4,1,1,29000,0.9,4,0
ord_006036,PE,PE,bed_bath_table,40.98,3.59,2,126.0,5,9,2,1,20000,0.8,5,0
ord_006037,SP,SP,health_beauty,199.82,17.33,1,127.0,0,6,20,0,58000,0.96,4,0
ord_006038,SP,ES,auto,138.1,71.95,2,1168.0,1,5,23,0,58000,0.96,5,0
ord_006039,RJ,SP,sports_leisure,31.78,3.68,3,1956.0,6,7,10,0,46000,0.97,4,0
ord_006040,RJ,MG,sports_leisure,124.28,8.68,2,356.0,4,4,27,0,46000,0.97,5,0
ord_006041,SP,DF,garden_tools,51.32,34.59,1,2909.0,2,5,8,0,58000,0.96,5,0
ord_006042,BA,SC,sports_leisure,188.24,34.3,1,1977.0,2,6,9,0,21000,0.72,5,0
ord_006043,MA,ES,computers_accessories,57.69,7.15,1,1728.0,0,4,14,0,14000,0.63,5,0
ord_006044,MG,DF,furniture_decor,213.32,54.86,2,2377.0,3,7,11,0,32000,0.85,4,0
ord_006045,RJ,SP,watches_gifts,203.31,12.4,2,881.0,6,1,2,1,46000,0.97,3,0
ord_006046,RJ,MA,housewares,149.32,9.24,1,363.0,3,11,17,0,46000,0.97,4,0
ord_006047,SP,CE,housewares,56.51,11.16,1,2084.0,1,5,29,0,58000,0.96,2,0
ord_006048,SP,RJ,housewares,86.85,19.11,1,764.0,6,12,11,0,58000,0.96,1,1
ord_006049,MG,SP,garden_tools,95.35,48.7,2,335.0,0,6,28,0,32000,0.85,1,1
ord_006050,RJ,SP,housewares,115.09,18.31,1,2994.0,0,8,25,0,46000,0.97,2,0
ord_006051,MG,DF,housewares,225.32,28.94,1,2586.0,0,10,5,1,32000,0.85,5,0
ord_006052,ES,CE,garden_tools,79.53,52.22,1,631.0,0,10,29,0,30000,0.83,4,0
ord_006053,SP,DF,bed_bath_table,185.6,36.95,1,2899.0,3,9,28,0,58000,0.96,4,0
ord_006054,SP,RJ,garden_tools,37.55,30.44,1,496.0,5,5,20,0,58000,0.96,3,0
ord_006055,SP,SP,health_beauty,61.67,14.66,1,31.0,2,5,28,0,58000,0.96,4,0
ord_006056,SP,MG,furniture_decor,52.26,33.56,1,1502.0,4,9,9,0,58000,0.96,1,1
ord_006057,MG,RJ,bed_bath_table,187.64,35.84,1,1803.0,5,9,3,1,32000,0.85,5,0
ord_006058,DF,SP,housewares,253.76,22.45,3,2238.0,4,7,4,1,88000,0.97,1,1
ord_006059,GO,SP,garden_tools,69.14,41.94,1,586.0,3,2,0,1,29000,0.9,4,0
ord_006060,RS,SP,furniture_decor,54.91,31.83,1,2932.0,0,7,25,0,41000,0.85,5,0
ord_006061,RJ,SP,watches_gifts,89.02,9.42,1,717.0,1,4,14,0,46000,0.97,3,0
ord_006062,SP,BA,furniture_decor,49.37,53.16,1,3031.0,6,7,14,0,58000,0.96,4,0
ord_006063,RJ,RJ,toys,71.06,10.88,2,132.0,4,4,10,0,46000,0.97,5,0
ord_006064,SP,RJ,auto,89.15,26.74,1,799.0,3,9,15,0,58000,0.96,5,0
ord_006065,GO,RS,toys,89.83,13.9,3,467.0,6,1,14,0,29000,0.9,4,0
ord_006066,MG,PA,furniture_decor,24.52,47.41,1,1454.0,4,7,13,0,32000,0.85,1,1
ord_006067,SP,BA,garden_tools,68.29,49.21,1,2014.0,6,11,15,0,58000,0.96,5,0
ord_006068,SP,PR,bed_bath_table,295.83,44.43,1,2113.0,0,2,7,0,58000,0.96,5,0
ord_006069,SP,SC,auto,29.05,47.25,1,2703.0,0,6,22,0,58000,0.96,1,0
ord_006070,PE,SC,garden_tools,114.0,39.5,1,1832.0,6,11,0,1,20000,0.8,5,0
ord_006071,SP,PR,watches_gifts,106.09,9.8,1,1779.0,6,4,18,0,58000,0.96,3,0
ord_006072,SP,MG,watches_gifts,353.4,67.68,1,1246.0,2,8,3,1,58000,0.96,5,0
ord_006073,SP,MG,sports_leisure,110.44,12.46,1,2188.0,2,9,15,0,58000,0.96,5,0
ord_006074,DF,RJ,computers_accessories,279.79,42.35,1,2935.0,1,8,18,0,88000,0.97,5,0
ord_006075,MG,RJ,health_beauty,108.18,22.82,1,1330.0,2,7,15,0,32000,0.85,1,1
ord_006076,RS,SP,furniture_decor,66.39,31.26,1,1333.0,0,2,29,0,41000,0.85,4,0
ord_006077,RJ,RJ,housewares,112.69,20.55,2,126.0,3,11,28,0,46000,0.97,5,0
ord_006078,SP,RJ,furniture_decor,36.3,31.31,1,959.0,5,8,28,0,58000,0.96,4,0
ord_006079,ES,MG,toys,119.76,17.68,1,1943.0,5,9,8,0,30000,0.83,5,0
ord_006080,SP,MG,garden_tools,71.55,34.76,1,606.0,3,1,29,0,58000,0.96,2,0
ord_006081,SP,SP,housewares,66.73,15.66,1,233.0,2,11,5,1,58000,0.96,2,0
ord_006082,MG,SP,furniture_decor,198.23,80.93,1,699.0,0,10,10,0,32000,0.85,5,0
ord_006083,SP,RJ,furniture_decor,82.32,34.35,1,804.0,4,9,9,0,58000,0.96,1,0
ord_006084,SP,SC,housewares,17.16,1.03,3,499.0,3,3,6,0,58000,0.96,4,0
ord_006085,DF,SP,toys,142.26,19.09,2,1406.0,1,10,23,0,88000,0.97,1,1
ord_006086,MG,SP,health_beauty,163.82,34.44,1,2497.0,3,4,22,0,32000,0.85,5,0
ord_006087,SP,SP,computers_accessories,385.18,81.77,2,86.0,2,6,8,0,58000,0.96,4,0
ord_006088,RJ,MG,computers_accessories,119.31,15.98,1,1559.0,0,6,20,0,46000,0.97,4,0
ord_006089,SC,SP,sports_leisure,77.22,8.27,3,982.0,6,2,19,0,44000,0.84,5,0
ord_006090,SP,MG,sports_leisure,143.82,22.98,1,2404.0,5,2,28,0,58000,0.96,1,0
ord_006091,SP,MG,garden_tools,38.6,50.99,1,2296.0,2,6,11,0,58000,0.96,3,0
ord_006092,RS,CE,computers_accessories,66.55,12.53,2,2277.0,6,8,5,1,41000,0.85,5,0
ord_006093,RS,PR,housewares,154.33,15.45,3,1586.0,5,7,11,0,41000,0.85,2,0
ord_006094,PA,SP,bed_bath_table,86.86,4.35,1,1939.0,2,6,1,1,19000,0.68,2,1
ord_006095,RJ,RJ,sports_leisure,21.54,4.89,3,218.0,0,4,22,0,46000,0.97,5,0
ord_006096,SP,BA,sports_leisure,81.82,11.38,1,1025.0,6,11,29,0,58000,0.96,5,0
ord_006097,MG,SP,furniture_decor,111.47,67.87,3,2988.0,0,3,5,1,32000,0.85,5,0
ord_006098,RS,PE,garden_tools,84.25,56.68,2,421.0,6,3,26,0,41000,0.85,5,0
ord_006099,SP,MG,housewares,24.55,5.84,1,1175.0,0,5,18,0,58000,0.96,3,0
ord_006100,MG,SP,auto,8.52,26.22,3,957.0,5,5,19,0,32000,0.85,1,0
ord_006101,SP,SP,computers_accessories,174.24,31.7,1,309.0,4,6,17,0,58000,0.96,4,0
ord_006102,ES,PE,toys,161.5,27.34,1,2981.0,5,3,4,1,30000,0.83,2,1
ord_006103,DF,MA,health_beauty,60.88,5.04,3,665.0,0,8,24,0,88000,0.97,2,0
ord_006104,RJ,ES,garden_tools,58.87,52.24,1,1719.0,6,7,7,0,46000,0.97,5,0
ord_006105,PA,SP,watches_gifts,78.17,10.64,2,2735.0,4,4,27,0,19000,0.68,5,0
ord_006106,PA,BA,bed_bath_table,180.46,15.91,1,311.0,6,11,25,0,19000,0.68,4,0
ord_006107,SP,SP,watches_gifts,112.42,14.05,2,79.0,1,1,4,1,58000,0.96,5,0
ord_006108,RJ,RJ,computers_accessories,240.1,32.95,1,221.0,3,4,13,0,46000,0.97,3,0
ord_006109,RS,PR,bed_bath_table,110.38,23.17,1,728.0,0,4,7,0,41000,0.85,1,0
ord_006110,SP,PA,garden_tools,51.32,29.34,3,830.0,4,4,25,0,58000,0.96,4,0
ord_006111,RJ,RJ,housewares,62.83,12.15,1,242.0,4,3,4,1,46000,0.97,5,0
ord_006112,SP,MG,watches_gifts,145.99,30.81,1,795.0,0,10,6,0,58000,0.96,5,0
ord_006113,CE,SP,housewares,279.11,19.45,1,2153.0,3,8,29,0,18000,0.75,4,0
ord_006114,RJ,RJ,bed_bath_table,116.32,18.77,1,61.0,4,10,21,0,46000,0.97,1,0
ord_006115,BA,SP,furniture_decor,201.85,51.96,2,965.0,6,5,18,0,21000,0.72,5,0
ord_006116,RJ,ES,toys,134.75,18.02,1,916.0,0,7,2,1,46000,0.97,4,0
ord_006117,SP,SP,furniture_decor,125.34,47.28,1,111.0,5,8,28,0,58000,0.96,4,0
ord_006118,ES,PR,garden_tools,300.01,102.97,2,343.0,4,9,5,1,30000,0.83,5,0
ord_006119,SP,SP,furniture_decor,42.99,27.58,1,176.0,2,5,28,0,58000,0.96,4,0
ord_006120,SP,MG,computers_accessories,79.16,13.1,1,1718.0,1,7,16,0,58000,0.96,5,0
ord_006121,RJ,SP,computers_accessories,68.67,4.9,3,830.0,0,7,27,0,46000,0.97,5,0
ord_006122,PR,RJ,bed_bath_table,99.73,18.6,1,1237.0,0,2,13,0,43000,0.85,5,0
ord_006123,RJ,MG,garden_tools,28.3,40.73,3,707.0,4,1,7,0,46000,0.97,4,0
ord_006124,SP,PR,health_beauty,96.37,13.86,2,2276.0,5,12,3,1,58000,0.96,2,1
ord_006125,SP,CE,computers_accessories,59.13,6.81,2,1440.0,2,8,15,0,58000,0.96,5,0
ord_006126,SP,SP,auto,62.44,30.24,3,195.0,6,8,18,0,58000,0.96,5,0
ord_006127,SP,RS,auto,214.36,61.57,1,1896.0,1,1,7,0,58000,0.96,4,0
ord_006128,MG,PE,sports_leisure,53.71,9.34,2,1394.0,1,12,9,0,32000,0.85,5,0
ord_006129,SP,SP,furniture_decor,355.5,111.17,2,164.0,4,10,12,0,58000,0.96,4,0
ord_006130,SP,ES,housewares,113.05,27.05,1,321.0,5,4,3,1,58000,0.96,3,0
ord_006131,PR,CE,watches_gifts,11.82,1.56,1,2302.0,4,11,12,0,43000,0.85,5,0
ord_006132,SC,ES,sports_leisure,202.1,40.67,2,1376.0,6,9,10,0,44000,0.84,4,0
ord_006133,SP,MG,housewares,8.17,0.91,3,1789.0,1,7,27,0,58000,0.96,4,0
ord_006134,SP,SC,garden_tools,35.38,46.19,3,1818.0,2,1,8,0,58000,0.96,4,1
ord_006135,SP,MG,toys,131.55,28.57,2,1919.0,5,1,20,0,58000,0.96,4,0
ord_006136,CE,RS,garden_tools,83.98,34.46,1,2337.0,1,4,23,0,18000,0.75,2,1
ord_006137,SP,PA,garden_tools,160.77,62.49,3,621.0,0,4,22,0,58000,0.96,5,0
ord_006138,SP,SP,garden_tools,62.93,30.85,1,202.0,5,9,13,0,58000,0.96,4,0
ord_006139,RJ,BA,housewares,62.46,12.69,1,541.0,5,2,22,0,46000,0.97,5,0
ord_006140,SP,MG,auto,71.48,35.6,1,979.0,1,3,13,0,58000,0.96,4,0
ord_006141,SP,SP,computers_accessories,137.06,24.0,2,22.0,0,1,16,0,58000,0.96,4,0
ord_006142,SP,PR,toys,163.86,24.45,1,2036.0,0,7,15,0,58000,0.96,1,1
ord_006143,PR,BA,auto,37.28,27.03,1,2058.0,4,8,10,0,43000,0.85,4,0
ord_006144,RS,MG,bed_bath_table,221.12,35.25,1,2710.0,0,11,10,0,41000,0.85,5,0
ord_006145,PR,DF,auto,343.23,106.73,1,1813.0,3,9,25,0,43000,0.85,5,0
ord_006146,BA,RJ,garden_tools,97.34,63.96,1,2460.0,0,2,3,1,21000,0.72,3,1
ord_006147,SP,PE,auto,120.43,53.92,2,2878.0,1,8,10,0,58000,0.96,3,1
ord_006148,PE,PR,toys,59.22,5.58,1,687.0,6,3,14,0,20000,0.8,5,0
ord_006149,SC,DF,health_beauty,196.1,22.32,1,2391.0,0,2,15,0,44000,0.84,5,1
ord_006150,DF,SP,furniture_decor,8.66,33.2,2,1251.0,6,3,5,1,88000,0.97,5,0
ord_006151,SC,RJ,bed_bath_table,266.38,17.24,1,1106.0,5,3,4,1,44000,0.84,3,0
ord_006152,RJ,PE,watches_gifts,246.77,47.84,1,3093.0,4,11,19,0,46000,0.97,4,0
ord_006153,SP,SP,computers_accessories,34.51,5.5,1,279.0,6,4,17,0,58000,0.96,4,0
ord_006154,RJ,RJ,computers_accessories,52.55,9.94,2,187.0,5,4,5,1,46000,0.97,4,0
ord_006155,SP,BA,toys,86.6,16.72,2,2689.0,2,5,14,0,58000,0.96,5,0
ord_006156,RJ,SC,garden_tools,181.28,49.66,2,2848.0,3,2,20,0,46000,0.97,3,0
ord_006157,SP,ES,bed_bath_table,25.44,6.08,2,1999.0,4,3,26,0,58000,0.96,4,0
ord_006158,SP,SC,auto,65.15,43.84,1,1996.0,5,10,0,1,58000,0.96,5,0
ord_006159,CE,CE,furniture_decor,148.59,51.79,3,72.0,6,11,9,0,18000,0.75,5,0
ord_006160,PR,MG,toys,31.66,2.01,3,1463.0,2,11,22,0,43000,0.85,5,0
ord_006161,MG,RS,housewares,91.49,19.57,2,2767.0,0,1,9,0,32000,0.85,1,1
ord_006162,RJ,ES,computers_accessories,105.22,18.06,3,1424.0,3,8,4,1,46000,0.97,3,0
ord_006163,MG,SC,sports_leisure,41.88,10.4,2,1711.0,3,6,3,1,32000,0.85,4,0
ord_006164,GO,SP,health_beauty,101.32,10.07,3,3190.0,6,11,18,0,29000,0.9,4,0
ord_006165,PR,RJ,toys,108.06,22.6,2,1328.0,2,12,14,0,43000,0.85,5,0
ord_006166,RS,MG,furniture_decor,58.57,29.49,2,2686.0,2,5,7,0,41000,0.85,1,0
ord_006167,RJ,BA,sports_leisure,22.35,3.6,1,1104.0,1,12,22,0,46000,0.97,5,0
ord_006168,RJ,MG,bed_bath_table,20.23,1.86,2,373.0,0,4,5,1,46000,0.97,5,0
ord_006169,PR,BA,garden_tools,141.29,43.83,1,2021.0,1,4,19,0,43000,0.85,2,1
ord_006170,AM,DF,furniture_decor,141.0,47.65,1,1690.0,2,7,27,0,24000,0.79,2,0
ord_006171,RJ,SP,furniture_decor,74.58,24.72,2,2581.0,6,8,2,1,46000,0.97,5,0
ord_006172,RJ,RS,furniture_decor,85.54,58.85,1,312.0,5,12,14,0,46000,0.97,4,0
ord_006173,RJ,MG,housewares,66.14,6.14,1,505.0,4,10,9,0,46000,0.97,4,0
ord_006174,RJ,SP,computers_accessories,227.1,25.0,3,2793.0,0,11,23,0,46000,0.97,4,1
ord_006175,MA,MG,housewares,67.22,4.53,1,1694.0,4,3,9,0,14000,0.63,2,0
ord_006176,SC,MG,sports_leisure,307.15,56.9,2,1768.0,0,12,23,0,44000,0.84,4,0
ord_006177,RJ,DF,sports_leisure,49.33,5.27,3,953.0,4,7,18,0,46000,0.97,4,0
ord_006178,RJ,RJ,garden_tools,197.36,65.39,3,226.0,2,10,23,0,46000,0.97,4,0
ord_006179,RJ,SP,computers_accessories,31.75,6.3,3,2952.0,2,12,23,0,46000,0.97,5,0
ord_006180,SP,MG,auto,125.82,44.95,1,1798.0,2,6,21,0,58000,0.96,5,0
ord_006181,MG,DF,garden_tools,27.96,20.63,2,932.0,5,11,29,0,32000,0.85,2,0
